,latitude,longitude
2054,33.75098262,-84.39031169
2055,33.75081295,-84.39000243
2056,33.75074774,-84.38998841
2057,33.75248715,-84.39307374
2058,33.75266274,-84.39337208
2059,33.75267097,-84.39344529
2060,33.7527564,-84.39361387
2061,33.75314757,-84.39430235
2062,33.75331155,-84.39456181
2063,33.75338448,-84.3947914
2064,33.75350842,-84.39492302
2065,33.75343093,-84.39493129
2066,33.75367602,-84.39484927
2067,33.7528568,-84.39331069
2068,33.75281702,-84.39327264
2069,33.752679,-84.39305082
2070,33.74911842,-84.38747256
2071,33.74884122,-84.38760002
2072,33.74855329,-84.3877172
2073,33.74825363,-84.3877792
2074,33.74818843,-84.38785054
2075,33.74791189,-84.3875892
2076,33.74753602,-84.38754698
2077,33.7473552,-84.38754548
2078,33.74721715,-84.38754851
2079,33.7470919,-84.38754384
2080,33.74680752,-84.38752424
2081,33.7468205,-84.3878853
2082,33.74701856,-84.38788983
2083,33.74799409,-84.38784463
2084,33.74973662,-84.38878209
2085,33.74947372,-84.38899886
2086,33.74932537,-84.38913711
2087,33.74905429,-84.38932815
2088,33.74904688,-84.38941262
2089,33.7489183,-84.38950771
2090,33.74888008,-84.38949904
2091,33.74876013,-84.38958051
2092,33.74848612,-84.38980847
2093,33.74821586,-84.39000338
2094,33.74794744,-84.39022212
2095,33.74794397,-84.39029622
2096,33.7478351,-84.39035773
2097,33.74780523,-84.39035291
2098,33.74702097,-84.39099928
2099,33.74705462,-84.39063996
2100,33.74702268,-84.39061414
2101,33.74700494,-84.39001565
2102,33.7470021,-84.38945155
2103,33.74665414,-84.38807125
2104,33.74678543,-84.38832311
2105,33.74682304,-84.38868737
2106,33.74683796,-84.38975999
2107,33.74683577,-84.39012024
2108,33.74683651,-84.3904825
2109,33.74683815,-84.39084867
2110,33.74718328,-84.39056333
2111,33.74749992,-84.39026475
2112,33.74768433,-84.39018192
2113,33.74768714,-84.39010564
2114,33.74735263,-84.38950815
2115,33.74707657,-84.38929533
2116,33.74777629,-84.38998251
2117,33.74788821,-84.39005966
2118,33.74812369,-84.3898753
2119,33.74846538,-84.38958494
2120,33.74879562,-84.3893354
2121,33.74882068,-84.38925847
2122,33.7486561,-84.38899286
2123,33.74840374,-84.38862076
2124,33.74817535,-84.38820183
2125,33.74843676,-84.38829661
2126,33.74860344,-84.38860315
2127,33.74886334,-84.38908005
2128,33.7489337,-84.38919507
2129,33.74900203,-84.38919456
2130,33.74925147,-84.38900293
2131,33.7495473,-84.38876626
2132,33.74983701,-84.38855283
2133,33.74915006,-84.38958402
2134,33.74930722,-84.3898507
2135,33.74945232,-84.39016346
2136,33.74962256,-84.39047599
2137,33.74971129,-84.39052069
2138,33.74978267,-84.39066196
2139,33.74976488,-84.39072727
2140,33.74994661,-84.39103456
2141,33.75029721,-84.39170063
2142,33.75036145,-84.3916754
2143,33.75044726,-84.39188593
2144,33.75042368,-84.39194098
2145,33.75057487,-84.39212948
2146,33.75075102,-84.39248314
2147,33.75095089,-84.39288579
2148,33.75100743,-84.39289607
2149,33.75108154,-84.39301308
2150,33.75106425,-84.39308138
2151,33.75130651,-84.39353006
2152,33.75136746,-84.3935799
2153,33.75144411,-84.39366436
2154,33.75143302,-84.3937513
2155,33.75146058,-84.39379948
2156,33.75159753,-84.39406035
2157,33.7516841,-84.39421086
2158,33.75171902,-84.39420347
2159,33.75180116,-84.39430381
2160,33.75177594,-84.39437771
2161,33.75180827,-84.39443916
2162,33.75199827,-84.39479242
2163,33.7521149,-84.39502116
2164,33.75221773,-84.39522029
2165,33.75238735,-84.39552845
2166,33.75103825,-84.39113079
2167,33.75075204,-84.39132404
2168,33.75058938,-84.39146962
2169,33.75055264,-84.39173452
2170,33.75085148,-84.39142857
2171,33.75104912,-84.39128982
2172,33.75184127,-84.39221047
2173,33.75173972,-84.39228101
2174,33.75160738,-84.3923951
2175,33.75153959,-84.39243282
2176,33.7514678,-84.39250088
2177,33.75127356,-84.39267051
2178,33.75114687,-84.3927731
2179,33.75119991,-84.39291853
2180,33.75131564,-84.39283353
2181,33.75154948,-84.39264813
2182,33.75170811,-84.39251556
2183,33.75182967,-84.39240548
2184,33.75194258,-84.39231751
2185,33.75053874,-84.39007104
2186,33.75004343,-84.39046944
2187,33.74933028,-84.39096922
2188,33.74914475,-84.39111808
2189,33.74884773,-84.39139877
2190,33.74866828,-84.39152645
2191,33.74866612,-84.39158866
2192,33.74855853,-84.39166056
2193,33.74851812,-84.39165472
2194,33.74844194,-84.39170928
2195,33.7483502,-84.39177575
2196,33.74824909,-84.3918654
2197,33.74822173,-84.39188877
2198,33.74817336,-84.39192119
2199,33.74812499,-84.39195934
2200,33.74806117,-84.39199215
2201,33.74801677,-84.39202379
2202,33.74792511,-84.39213107
2203,33.74786304,-84.39217161
2204,33.74780261,-84.39222945
2205,33.74771703,-84.39229053
2206,33.74767921,-84.39232909
2207,33.74757192,-84.3923899
2208,33.74745318,-84.39253464
2209,33.74738797,-84.39254612
2210,33.74731724,-84.3926
2211,33.7472486,-84.39264697
2212,33.7471248,-84.39275187
2213,33.74710506,-84.39275731
2214,33.7470693,-84.39279488
2215,33.74704176,-84.39262828
2216,33.74735698,-84.39235411
2217,33.74740732,-84.3923555
2218,33.74767202,-84.39211025
2219,33.74779579,-84.3920151
2220,33.74906993,-84.3897965
2221,33.74803512,-84.39182611
2222,33.74829936,-84.39164858
2223,33.74921251,-84.39004062
2224,33.74845908,-84.39147868
2225,33.74856594,-84.39140411
2226,33.74936819,-84.39036014
2227,33.74859446,-84.39141025
2228,33.74885547,-84.3912157
2229,33.74911673,-84.3909957
2230,33.74940776,-84.39080367
2231,33.74952591,-84.39062094
2232,33.74952276,-84.39068633
2233,33.75005587,-84.39024558
2234,33.74960383,-84.3907901
2235,33.75021222,-84.39009725
2236,33.75045579,-84.38989294
2237,33.74965432,-84.39078908
2238,33.74983002,-84.39103703
2239,33.75027143,-84.39197356
2240,33.75032347,-84.39197827
2241,33.75043155,-84.39216496
2242,33.74995632,-84.39126141
2243,33.75065875,-84.39259588
2244,33.75085721,-84.39296707
2245,33.75085444,-84.3930387
2246,33.75018576,-84.39180689
2247,33.74997301,-84.39198381
2248,33.74973572,-84.39212889
2249,33.74947233,-84.39243052
2250,33.74926797,-84.39255835
2251,33.74921274,-84.39258062
2252,33.75091052,-84.39314135
2253,33.74910597,-84.39235692
2254,33.74896869,-84.39208128
2255,33.7488181,-84.39189898
2256,33.75095973,-84.39316459
2257,33.74836313,-84.39104319
2258,33.74815495,-84.39065478
2259,33.75104345,-84.39331022
2260,33.74800026,-84.39065998
2261,33.75120071,-84.39359537
2262,33.7481874,-84.39093337
2263,33.74827272,-84.39115388
2264,33.74860309,-84.39176298
2265,33.75122095,-84.39363158
2266,33.74864577,-84.39184564
2267,33.74871705,-84.39197152
2268,33.75126833,-84.39380465
2269,33.74876268,-84.39205706
2270,33.74887439,-84.39221482
2271,33.75134248,-84.39382093
2272,33.74896154,-84.3923869
2273,33.74911156,-84.3926506
2274,33.75150538,-84.39416523
2275,33.74909729,-84.3926924
2276,33.75156011,-84.39434608
2277,33.74890125,-84.39285856
2278,33.74868249,-84.39303103
2279,33.74868249,-84.39303103
2280,33.75161749,-84.39444093
2281,33.74815697,-84.3934614
2282,33.75172798,-84.39455609
2283,33.74809974,-84.39344539
2284,33.74795487,-84.39318715
2285,33.74787262,-84.39304215
2286,33.7518688,-84.39482031
2287,33.74769847,-84.39271833
2288,33.75199416,-84.39507549
2289,33.74749205,-84.39262511
2290,33.74753706,-84.39269555
2291,33.75212692,-84.39531945
2292,33.74758453,-84.39278082
2293,33.74762029,-84.3928609
2294,33.752282,-84.39560011
2295,33.74766779,-84.39293322
2296,33.7477265,-84.39304781
2297,33.75227818,-84.39564576
2298,33.74776396,-84.39312446
2299,33.74780621,-84.39320797
2300,33.74786886,-84.39331238
2301,33.75220284,-84.39571372
2302,33.74789861,-84.39336684
2303,33.74791913,-84.39341379
2304,33.74797613,-84.39350778
2305,33.747977999999996,-84.39358501
2306,33.75166643,-84.39612782
2307,33.74793361,-84.39361885
2308,33.74789272,-84.39364586
2309,33.74776685,-84.39375247
2310,33.74776685,-84.3937655
2311,33.74763904,-84.39384282
2312,33.75150592,-84.39574295
2313,33.74755715,-84.39392176
2314,33.74751181,-84.39395839
2315,33.74747256,-84.39398525
2316,33.74738561,-84.39404845
2317,33.75135719,-84.39547921
2318,33.74729215,-84.39412991
2319,33.74725668,-84.39416349
2320,33.75122888,-84.39523175
2321,33.74718156,-84.39420906
2322,33.74711477,-84.39426661
2323,33.75105223,-84.39492701
2324,33.74706589,-84.39430766
2325,33.75136976,-84.39463251
2326,33.75115788,-84.39481393
2327,33.75090952,-84.39498298
2328,33.75065825,-84.39523863
2329,33.75066407,-84.39553996
2330,33.75065802,-84.39589415
2331,33.75064904,-84.39620285
2332,33.75065761,-84.39658273
2333,33.75103274,-84.39667124
2334,33.75134765,-84.39640266
2335,33.74830195,-84.39678142
2336,33.74828674,-84.39686071
2337,33.74838145,-84.39697861
2338,33.74844161,-84.39692396
2339,33.74864089,-84.39727753
2340,33.74882417,-84.39760615
2341,33.74898099,-84.3978925
2342,33.74905327,-84.39792008
2343,33.7492674,-84.39785613
2344,33.74930938,-84.39783739
2345,33.74950561,-84.39771734
2346,33.74959173,-84.39766165
2347,33.74967682,-84.39760651
2348,33.74682024,-84.39275694
2349,33.74989663,-84.39746138
2350,33.74685901,-84.39304534
2351,33.75003321,-84.3973772
2352,33.75005566,-84.39736258
2353,33.74990992,-84.39703518
2354,33.74962286,-84.39648287
2355,33.74942981,-84.39616603
2356,33.74939807,-84.39615892
2357,33.74955552,-84.39602853
2358,33.74955261,-84.39609426
2359,33.74969104,-84.39634137
2360,33.74987144,-84.39666709
2361,33.75002757,-84.39695507
2362,33.75018085,-84.39724168
2363,33.75023221,-84.39724913
2364,33.7505242,-84.39702699
2365,33.74689241,-84.39680555
2366,33.75123845,-84.39668782
2367,33.74687821,-84.39684923
2368,33.75159152,-84.39641214
2369,33.74654948,-84.39684857
2370,33.75197925,-84.39608243
2371,33.746221,-84.3968547
2372,33.75253767,-84.39566347
2373,33.74698473,-84.3972621
2374,33.75278787,-84.39529415
2375,33.74713156,-84.39713152
2376,33.75278011,-84.39545971
2377,33.74763468,-84.39759688
2378,33.75299902,-84.39528676
2379,33.74772482,-84.39744774
2380,33.75320718,-84.39512204
2381,33.74788951,-84.3973535
2382,33.7480196,-84.39726049
2383,33.74811758,-84.39697532
2384,33.75263093,-84.3936729
2385,33.75256156,-84.39371723
2386,33.74743596,-84.39719476
2387,33.7472528,-84.39703622
2388,33.75246401,-84.39380718
2389,33.7471233,-84.39684524
2390,33.75239356,-84.39385672
2391,33.7470464,-84.39626771
2392,33.75232852,-84.39391017
2393,33.75226132,-84.3939571
2394,33.74704523,-84.39586679
2395,33.75209378,-84.39408176
2396,33.7470307,-84.39529932
2397,33.75187682,-84.39407528
2398,33.74703849,-84.39483567
2399,33.75214693,-84.39386464
2400,33.74707136,-84.39449087
2401,33.75245085,-84.39364599999999
2402,33.75227492,-84.39300311
2403,33.74704128,-84.39415394
2404,33.74704372,-84.39391226
2405,33.7521329,-84.393115
2406,33.74703601,-84.39374465
2407,33.75201453,-84.39319618
2408,33.74702524,-84.39355464
2409,33.74702459,-84.3933602
2410,33.75189785,-84.39328505
2411,33.7470222,-84.39316942
2412,33.74702496,-84.39296337
2413,33.75181259,-84.39337286
2414,33.75166583,-84.39350255
2415,33.74703403,-84.39219548
2416,33.75153265,-84.39360406
2417,33.75147515,-84.39348992
2418,33.75164044,-84.39337268
2419,33.75176638,-84.39328108
2420,33.75188418,-84.39319795
2421,33.75197971,-84.39313557
2422,33.75207378,-84.39300148
2423,33.75220671,-84.39285344
2424,33.74800652,-84.3959792
2425,33.74790336,-84.39611739
2426,33.74814871,-84.39642447
2427,33.74821542,-84.39640812
2428,33.7487125,-84.39670659
2429,33.74894628,-84.39652695
2430,33.74918559,-84.39633392
2431,33.74976564,-84.39587339
2432,33.75003647,-84.39566384
2433,33.75028835,-84.39545884
2434,33.75052057,-84.39529274
2435,33.75053165,-84.39564542
2436,33.75054597,-84.39600372
2437,33.75091012,-84.39696508
2438,33.75041522,-84.39736727
2439,33.75042407,-84.39737144
2440,33.75014362,-84.39753262
2441,33.74989167,-84.39771977
2442,33.74959632,-84.39788475
2443,33.74934884,-84.39804865
2444,33.74906216,-84.39814923
2445,33.74880096,-84.39816327
2446,33.74852365,-84.39816537
2447,33.74824811,-84.39816987
2448,33.74798068,-84.39804315
2449,33.74771128,-84.39776727
2450,33.74837171,-84.39788097
2451,33.74889988,-84.39791941
2452,33.74840406,-84.396701
2453,33.74847636,-84.39672902
2454,33.74894277,-84.39637182
2455,33.74916398,-84.39619084
2456,33.74952491,-84.3958935
2457,33.74972921,-84.39573557
2458,33.74996634,-84.39554707
2459,33.7502304,-84.39533903
2460,33.75043911,-84.39517636
2461,33.75043996,-84.39510032
2462,33.75037525,-84.39499745
2463,33.75020965,-84.39468117
2464,33.75010341,-84.39447401
2465,33.74997869,-84.39425212
2466,33.74986163,-84.39404074
2467,33.74981639,-84.39401112
2468,33.74996966,-84.39389611
2469,33.74996308,-84.3939622
2470,33.75014262,-84.39429349
2471,33.750521140000004,-84.39425053
2472,33.75092085,-84.39387913
2473,33.75032784,-84.39451668
2474,33.75031131,-84.39459291
2475,33.75045161,-84.39483913
2476,33.75056349,-84.39503748999999
2477,33.7506229,-84.3950535
2478,33.7508693,-84.3948536
2479,33.7511353,-84.39467982
2480,33.75131462,-84.39454777
2481,33.75078269,-84.39324981
2482,33.75066089,-84.39334748
2483,33.75051844,-84.39348487
2484,33.75077664,-84.39310588
2485,33.75039917,-84.39360117
2486,33.75062415,-84.39321794
2487,33.75043008,-84.3933421
2488,33.75029462,-84.39365394
2489,33.75016096,-84.39374401
2490,33.75029521,-84.39346394
2491,33.75007256,-84.39380553
2492,33.75011781,-84.39360532
2493,33.74989767,-84.39376932
2494,33.74974154,-84.39390069
2495,33.74985877,-84.39377601
2496,33.74975537,-84.39384643
2497,33.74961976,-84.3936013
2498,33.74945675,-84.39329204
2499,33.74970257,-84.39349043
2500,33.74957651,-84.39323511
2501,33.74936696,-84.39311788
2502,33.74943779,-84.39297575
2503,33.74921469,-84.3928456
2504,33.74931169,-84.39277036
2505,33.74914767,-84.39283695
2506,33.74932698,-84.39269862
2507,33.74895629,-84.39299616
2508,33.7495536,-84.39252318
2509,33.7486918,-84.39320425
2510,33.74980866,-84.39233707
2511,33.74836125,-84.39346904
2512,33.74824779,-84.39355637
2513,33.75008076,-84.39210542
2514,33.74808379,-84.39371726
2515,33.74800551,-84.39377538
2516,33.74785637,-84.39388947
2517,33.74769308,-84.39399727
2518,33.74758293,-84.3940765
2519,33.74732187,-84.39430072
2520,33.7496673,-84.39395524
2521,33.74969991,-84.39411641
2522,33.74965205,-84.3941648
2523,33.74947846,-84.39409542
2524,33.74941183,-84.39415524
2525,33.74939874,-84.39434037
2526,33.74926737,-84.39427397
2527,33.74926555,-84.39444831
2528,33.74910401,-84.39457804
2529,33.74895749,-84.39469035
2530,33.74962348,-84.39399595
2531,33.74885127,-84.39478897
2532,33.74859786,-84.39477124
2533,33.74849901,-84.39486401
2534,33.74872103,-84.39491177
2535,33.74858633,-84.39497051
2536,33.74835868,-84.39497422
2537,33.7484612,-84.39507842
2538,33.7480752,-84.39537208
2539,33.74816788,-84.39512945
2540,33.74783385,-84.3955926
2541,33.74804927,-84.39522429
2542,33.74784131,-84.39565627
2543,33.74774067,-84.39578197
2544,33.747925359999996,-84.39533523
2545,33.74781323,-84.39539893
2546,33.74768289,-84.39578383
2547,33.74771673,-84.39548854
2548,33.74761359,-84.3959039
2549,33.74754844,-84.39601163
2550,33.74758916,-84.39563658
2551,33.74750954,-84.39607265
2552,33.74746801,-84.39584797
2553,33.74741483,-84.39625165
2554,33.74741589,-84.3959596
2555,33.74734802,-84.39637775
2556,33.74728207,-84.39652115
2557,33.74735056,-84.39608563
2558,33.74720934,-84.39666048
2559,33.74727078,-84.39625197
2560,33.74714846,-84.39678709
2561,33.747194640000004,-84.39639092
2562,33.74853846,-84.39466908
2563,33.7484973,-84.39458439
2564,33.74864094,-84.39459063
2565,33.74845029,-84.39450116
2566,33.74841971,-84.3944284
2567,33.7485951,-84.39450732
2568,33.74834295,-84.39434661
2569,33.7485457,-84.39443461
2570,33.74833129,-84.39428701
2571,33.74832442,-84.39419875
2572,33.74849261,-84.39435366
2573,33.74827462,-84.39412525
2574,33.74822043,-84.39410543
2575,33.7484169,-84.39421143
2576,33.74818372,-84.39395451
2577,33.74816986,-84.39386282
2578,33.74833618,-84.39414959
2579,33.74824056,-84.39387366
2580,33.78163422,-84.38900974
2581,33.78411186,-84.38912904
2582,33.78425234,-84.38913674
2583,33.78436969,-84.38913204
2584,33.78448883,-84.38909652
2585,33.78451301,-84.38913289
2586,33.78456022,-84.38913301
2587,33.78463723,-84.38913453
2588,33.7847067,-84.38913826
2589,33.78480618,-84.38913695
2590,33.7849346,-84.38914312
2591,33.78673392,-84.38911479
2592,33.78655588,-84.38911325
2593,33.78685753,-84.38916126
2594,33.78692719,-84.38915948
2595,33.78697727,-84.38916009
2596,33.78709062,-84.38916335
2597,33.78698168,-84.38915987
2598,33.78719328,-84.38916445
2599,33.78728177,-84.38916447
2600,33.78725564,-84.38916816
2601,33.78725821,-84.38916863
2602,33.78736261,-84.38914816
2603,33.78736931,-84.38914732
2604,33.78770842,-84.38919735
2605,33.78797448,-84.38920333
2606,33.7880611,-84.38920724
2607,33.78793288,-84.38919816
2608,33.79166645,-84.38904527
2609,33.79163874,-84.38908782
2610,33.79202051,-84.38908736
2611,33.79196185,-84.3890331
2612,33.79550708,-84.38897541
2613,33.79578462,-84.38897289
2614,33.79596269,-84.38892881
2615,33.79621661,-84.38895599
2616,33.79645454,-84.38892505
2617,33.79666629,-84.3889176
2618,33.79690724,-84.38893511
2619,33.79704453,-84.38873605
2620,33.79713577,-84.38914034
2621,33.79568752,-84.38877822
2622,33.79527162,-84.38922111
2623,33.7956717,-84.38954361
2624,33.79213603,-84.38926514
2625,33.79212879,-84.38932215
2626,33.79164212,-84.38931366
2627,33.79167448,-84.38937579
2628,33.79001994,-84.38940716
2629,33.78978698,-84.38938828
2630,33.78677031,-84.38939582
2631,33.74828975,-84.39404636
2632,33.78162041,-84.38933842
2633,33.78138706,-84.38927383
2634,33.78093186,-84.38915008
2635,33.78139437,-84.38899041
2636,33.78082739,-84.38913521
2637,33.78071789,-84.38911837
2638,33.78035912,-84.3890416
2639,33.78006408,-84.38899664
2640,33.77976053,-84.38894553
2641,33.78670327,-84.42799287
2642,33.77985857,-84.41170904
2643,33.77995931,-84.4122304
2644,33.78006598,-84.41323062
2645,33.78017648,-84.41420658
2646,33.78123798,-84.41612506
2647,33.78099746,-84.41594207
2648,33.78082538,-84.41581665
2649,33.78066529,-84.41568169
2650,33.78050976,-84.41551829
2651,33.78008542,-84.41476694
2652,33.71830603,-84.42535245
2653,33.71838316,-84.42492808
2654,33.779929010000004,-84.41374323
2655,33.77983419,-84.41276783
2656,33.71809169,-84.42506557
2657,33.77979131,-84.41230425
2658,33.71812206,-84.42540562
2659,33.77966297,-84.411846
2660,33.77954381,-84.41156688
2661,33.77950812,-84.41149346
2662,33.77947991,-84.41141866
2663,33.7792705,-84.41093264
2664,33.77920192,-84.41073696
2665,33.77910513,-84.41050732
2666,33.77904889,-84.41038077
2667,33.77899422,-84.41023498
2668,33.77894978,-84.41009809
2669,33.77890328,-84.41001299
2670,33.77877765,-84.40981914
2671,33.77871578,-84.40973815
2672,33.7786449,-84.40965514
2673,33.77588421,-84.40718192
2674,33.77563161,-84.40706985
2675,33.7642148,-84.39712792
2676,33.76444324,-84.39710068
2677,33.76448043,-84.3972147
2678,33.76447122,-84.39700844
2679,33.76462718,-84.39720072
2680,33.76482226,-84.39723583
2681,33.77832774,-84.40911873
2682,33.7781001,-84.40891729
2683,33.77805319,-84.40891815
2684,33.77795142,-84.40881222
2685,33.77781068,-84.40865071
2686,33.77761466,-84.40848383
2687,33.77742674,-84.40828893
2688,33.7773485,-84.40823128
2689,33.77605291,-84.40687673
2690,33.77599711,-84.40676165
2691,33.76351097,-84.40782307
2692,33.76350797,-84.40831669
2693,33.76350162,-84.4090242
2694,33.7635062,-84.40975137
2695,33.76351747,-84.41041255
2696,33.76351345,-84.41110296
2697,33.76351872,-84.41176933
2698,33.76351726,-84.41252796
2699,33.76353866,-84.41832084
2700,33.76354663,-84.41873931
2701,33.76354331,-84.41905794
2702,33.76355061,-84.41952951
2703,33.76354459,-84.41994899
2704,33.76355769,-84.42044166
2705,33.76355552,-84.42081012
2706,33.76345428,-84.42080627
2707,33.76344465,-84.42042998
2708,33.76344295,-84.41995015
2709,33.7634494,-84.41906407
2710,33.76343793,-84.41893265
2711,33.76344234,-84.41855459
2712,33.76343347,-84.41792738
2713,33.7633531,-84.41255903
2714,33.76338205,-84.41252635
2715,33.76340592,-84.41151858
2716,33.76338719,-84.41081355
2717,33.76338051,-84.4086515
2718,33.76337819,-84.40800429
2719,33.76337779,-84.40940707
2720,33.76336218,-84.41009795
2721,33.76361378,-84.43516191
2722,33.763616,-84.4353565
2723,33.76361144,-84.43549378
2724,33.76361352,-84.43574761
2725,33.7636138,-84.43590153
2726,33.76360495,-84.4362029
2727,33.76361807,-84.43645107
2728,33.76362318,-84.43663631
2729,33.76363096,-84.43681146
2730,33.76363471,-84.43692566
2731,33.76363285,-84.4371569
2732,33.76362921,-84.43735567
2733,33.76363285,-84.43760469
2734,33.74238546,-84.36825557
2735,33.7636317,-84.43787007
2736,33.76365056,-84.43799203
2737,33.74271796,-84.36835494
2738,33.76365692,-84.438205
2739,33.74296439,-84.36834694
2740,33.76365041,-84.43840078
2741,33.74314241,-84.36832193
2742,33.76364381,-84.43846597
2743,33.76364105,-84.43857904
2744,33.74350042,-84.36831881
2745,33.763641,-84.43881632
2746,33.74375836,-84.36833209
2747,33.74400136,-84.36831334
2748,33.76363419,-84.43924231
2749,33.76363418,-84.43956045
2750,33.76363986,-84.43971883
2751,33.7636444,-84.43995777
2752,33.7636394,-84.44018355
2753,33.76364338,-84.44040089
2754,33.76363409,-84.44076827
2755,33.76354206,-84.44093265
2756,33.76353858,-84.44028852
2757,33.76353936,-84.44009078
2758,33.76353621,-84.43984409
2759,33.76353877,-84.43955813
2760,33.76353601,-84.43933771
2761,33.76351677,-84.43892687
2762,33.76351651,-84.43879064
2763,33.7635252,-84.43847095
2764,33.76352223,-84.43836771
2765,33.76352172,-84.43827404
2766,33.76353648,-84.4380507
2767,33.76353349,-84.43784052
2768,33.76350647,-84.43767216
2769,33.76351413,-84.43754677
2770,33.76352513,-84.4372654
2771,33.7635257,-84.43703949
2772,33.76352857,-84.43688129
2773,33.76352701,-84.43667333
2774,33.76352244,-84.43639161
2775,33.76351099,-84.43622692
2776,33.76351329,-84.43604523
2777,33.76351444,-84.43576129
2778,33.76344993,-84.42182439
2779,33.76345235,-84.42124239
2780,33.763554,-84.42125529
2781,33.76355541,-84.42185193
2782,33.7440086,-84.36791189
2783,33.74378853,-84.36794775
2784,33.7433855,-84.36785587
2785,33.74319071,-84.36784989
2786,33.74300068,-84.36796154
2787,33.7427579,-84.36793166
2788,33.76067408,-84.37190612
2789,33.76055659,-84.3722455
2790,33.76353534,-84.44117428
2791,33.76354493,-84.44138753
2792,33.75965835,-84.37220451
2793,33.75462226,-84.41768812
2794,33.754636999999995,-84.41771757
2795,33.75480534,-84.41770785
2796,33.75483466,-84.41762825
2797,33.75500028,-84.41761845
2798,33.75522355,-84.41759682
2799,33.7554219,-84.41762764
2800,33.75564488,-84.41761849
2801,33.75558608,-84.37220059
2802,33.75580534,-84.41763065
2803,33.75542497,-84.37223032
2804,33.75610225,-84.4176185
2805,33.75625875,-84.41764138
2806,33.75654482,-84.41765048
2807,33.75656884,-84.41767295
2808,33.75673652,-84.41761381
2809,33.75681351,-84.41760976
2810,33.75720469,-84.41757507
2811,33.75753487,-84.4176037
2812,33.75781173,-84.41759783
2813,33.75541013,-84.37202382
2814,33.75555326,-84.37202835
2815,33.75762728,-84.41736127
2816,33.75730227,-84.41741945
2817,33.75708368,-84.41742066
2818,33.75673135,-84.41742208
2819,33.75657014,-84.41734497
2820,33.75597539,-84.41740005
2821,33.75574306,-84.41740358
2822,33.75553339,-84.4174151
2823,33.75537322,-84.41745391
2824,33.7595983,-84.37197241
2825,33.75498956,-84.41744544
2826,33.75967049,-84.37197166
2827,33.75486577,-84.41744756
2828,33.75976213,-84.37196562
2829,33.75979603,-84.37191276
2830,33.76151086,-84.37187641
2831,33.76162467,-84.37186977
2832,33.76175649,-84.37186675
2833,33.7861588,-84.39698905
2834,33.78614117,-84.3971884
2835,33.78613158,-84.39731767
2836,33.78613301,-84.39739787
2837,33.78634884,-84.39490813
2838,33.78637542,-84.39475066
2839,33.78641836,-84.39453414
2840,33.78642246,-84.3943533
2841,33.78644452,-84.39415526
2842,33.78645262,-84.39396683
2843,33.7864847,-84.39375893
2844,33.78648734,-84.39356121
2845,33.78649348,-84.3933625
2846,33.72220537,-84.460116
2847,33.72228839,-84.46044795
2848,33.78651328,-84.3931554
2849,33.72233593,-84.46064398
2850,33.78651266,-84.3930374
2851,33.72243815,-84.46122201
2852,33.78652011,-84.39285612
2853,33.72248473,-84.46148422
2854,33.78652822,-84.39264383
2855,33.72253149,-84.46169424
2856,33.7225606,-84.46198167
2857,33.78652092,-84.39243702
2858,33.72262676,-84.46241622
2859,33.78653149,-84.39225811
2860,33.72262587,-84.4626782
2861,33.72259676,-84.46286594
2862,33.78674478,-84.39211977
2863,33.78675487,-84.39224853
2864,33.78675096,-84.39246341
2865,33.78675038,-84.39265902
2866,33.78673704,-84.3928602
2867,33.78672756,-84.39305066
2868,33.78667344,-84.39355668
2869,33.78665136,-84.39376624
2870,33.78662913,-84.39396546
2871,33.78661059,-84.39415763
2872,33.78658899,-84.39435185
2873,33.80420173,-84.41355603
2874,33.80470664,-84.4134191
2875,33.80489745,-84.41328581
2876,33.80519072,-84.41317173
2877,33.80546411,-84.41305136
2878,33.80567543,-84.41293869
2879,33.80582754,-84.41323277
2880,33.80632224,-84.41298348
2881,33.80564938,-84.41331466
2882,33.80534252,-84.41341889
2883,33.80505006,-84.41354656
2884,33.8047607,-84.41366293
2885,33.78418646,-84.41204962
2886,33.78444271,-84.41198393
2887,33.78453514,-84.41196037
2888,33.78470839,-84.41193276
2889,33.78482195,-84.41194635
2890,33.78502508,-84.41185824
2891,33.78569604,-84.41178953
2892,33.72255747,-84.46310003
2893,33.72238453,-84.46346693
2894,33.72234589,-84.46372677
2895,33.72224719,-84.46399984
2896,33.72216537,-84.46432308
2897,33.7220917,-84.46449831
2898,33.72202708,-84.46470099
2899,33.72194857,-84.46497092
2900,33.72181445,-84.46529614
2901,33.72169102,-84.46563723
2902,33.7216278,-84.46578377
2903,33.72157689,-84.46591046
2904,33.7212878,-84.46622186
2905,33.72121461,-84.46643842
2906,33.72112624,-84.46664847
2907,33.7210402,-84.46693636
2908,33.72098663,-84.46719902
2909,33.72084601,-84.46795517
2910,33.72075803,-84.46837795
2911,33.72067945,-84.46878617
2912,33.72054163,-84.46944684
2913,33.7204794,-84.46979566
2914,33.72035854,-84.47033488
2915,33.72026856,-84.47080098
2916,33.72021241,-84.4710462
2917,33.72011856,-84.47143572
2918,33.72008634,-84.47166563
2919,33.72002468,-84.4718958
2920,33.71997414,-84.47216033
2921,33.72010375,-84.47216327
2922,33.72017933,-84.47179307
2923,33.72023513,-84.47155828
2924,33.72031882,-84.47111689
2925,33.72035744,-84.47091274
2926,33.7203965,-84.47077321
2927,33.72044408,-84.47052807
