NIBRS Code Name,Longitude,Latitude
Embezzlement,-84.407599,33.704847
Burglary/Breaking & Entering,-84.451488,33.76491
Theft From Motor Vehicle,-84.355289,33.782546
Motor Vehicle Theft,-84.418723,33.641071
False Pretenses/Swindle/Confidence Game,-84.4725,33.753826
Theft of Motor Vehicle Parts or Accessories,-84.36116,33.85252
Drug/Narcotic Violations,-84.391187,33.75329
Theft From Motor Vehicle,-84.450633,33.70475
Robbery,-84.416458,33.762091
Drug/Narcotic Violations,-84.450344,33.819782
Simple Assault,-84.385353,33.789343
Drug/Narcotic Violations,-84.483531,33.700808
Drug/Narcotic Violations,-84.397908,33.742478
Motor Vehicle Theft,-84.406759,33.680134
All Other Larceny,-84.404601,33.792566
Theft From Motor Vehicle,-84.412784,33.803884
Shoplifting,-84.367708,33.64891
Simple Assault,-84.413703,33.768923
Aggravated Assault,-84.49561,33.77349
Motor Vehicle Theft,-84.3676,33.760079
Simple Assault,-84.450268,33.821593
Shoplifting,-84.370013,33.75206
Theft From Motor Vehicle,-84.400247,33.785926
Shoplifting,-84.4725,33.753826
Destruction/Damage/Vandalism of Property,-84.408855,33.778168
Theft From Motor Vehicle,-84.393502,33.757894
Motor Vehicle Theft,-84.40518,33.641786
Destruction/Damage/Vandalism of Property,-84.366868,33.752865
Drug/Narcotic Violations,-84.419386,33.744368
Aggravated Assault,-84.375493,33.840957
Shoplifting,-84.384819,33.777564
Drug/Narcotic Violations,-84.443019,33.763706
Simple Assault,-84.406092,33.725538
Motor Vehicle Theft,-84.356431,33.745821
Drug/Narcotic Violations,-84.401648,33.735648
Drug/Narcotic Violations,-84.403334,33.760599
Destruction/Damage/Vandalism of Property,-84.460297,33.784281
Shoplifting,-84.414553,33.803522
Shoplifting,-84.510366,33.691348
Destruction/Damage/Vandalism of Property,-84.405453,33.747001
Simple Assault,-84.492676,33.748968
Theft From Motor Vehicle,-84.512006,33.735431
Aggravated Assault,-84.448421,33.750821
Destruction/Damage/Vandalism of Property,-84.448131,33.754085
Shoplifting,-84.397908,33.742478
Simple Assault,-84.383709,33.830841
Drug/Narcotic Violations,-84.4642,33.752524
Drug/Narcotic Violations,-84.416951,33.754833
Theft From Motor Vehicle,-84.384511,33.785753
Weapon Law Violations,-84.367395,33.820928
Theft From Motor Vehicle,-84.349603,33.757357
Theft of Motor Vehicle Parts or Accessories,-84.44821,33.792364
Drug/Narcotic Violations,-84.367395,33.820928
Theft From Motor Vehicle,-84.466358,33.807488
Weapon Law Violations,-84.442465,33.640387
Drug/Narcotic Violations,-84.349605,33.702291
Theft From Motor Vehicle,-84.382415,33.766542
Theft From Motor Vehicle,-84.371864,33.752723
Burglary/Breaking & Entering,-84.493696,33.680493
Theft From Motor Vehicle,-84.381982,33.751676
Motor Vehicle Theft,-84.354101,33.743665
Theft From Motor Vehicle,-84.509084,33.65687
Motor Vehicle Theft,-84.418246,33.640663
Burglary/Breaking & Entering,-84.377245,33.708529
Theft From Motor Vehicle,-84.365777,33.812351
Burglary/Breaking & Entering,-84.370195,33.810527
Arson,-84.361695,33.854905
Simple Assault,-84.371011,33.795936
False Pretenses/Swindle/Confidence Game,-84.389757,33.797624
Aggravated Assault,-84.467849,33.751093
All Other Larceny,-84.376776,33.708411
Credit Card/Automated Teller Machine Fraud,-84.384742,33.842418
False Pretenses/Swindle/Confidence Game,-84.450741,33.735454
Motor Vehicle Theft,-84.371864,33.752723
Shoplifting,-84.502824,33.757348
Simple Assault,-84.509966,33.74107
Credit Card/Automated Teller Machine Fraud,-84.349483,33.700612
Shoplifting,-84.436807,33.73635
Motor Vehicle Theft,-84.473202,33.750613
Drug Equipment Violations,-84.340553,33.755179
All Other Larceny,-84.346104,33.756835
All Other Larceny,-84.411377,33.768815
Assisting or Promoting Prostitution,-84.383023,33.701077
Burglary/Breaking & Entering,-84.38172,33.703813
Burglary/Breaking & Entering,-84.363319,33.770053
Theft From Motor Vehicle,-84.400857,33.785928
Theft From Building,-84.42688,33.721965
Motor Vehicle Theft,-84.346818,33.755662
Theft From Motor Vehicle,-84.375884,33.84031
Simple Assault,-84.403414,33.740544
Simple Assault,-84.438805,33.641645
Simple Assault,-84.413799,33.754839
Theft From Building,-84.38714451,33.79495374
Aggravated Assault,-84.417252,33.771865
Drug/Narcotic Violations,-84.387378,33.796098
Shoplifting,-84.38714451,33.79495374
Weapon Law Violations,-84.444368,33.640311
Weapon Law Violations,-84.4227,33.761513
Shoplifting,-84.502823,33.758235
Simple Assault,-84.356048,33.812168
Theft From Motor Vehicle,-84.366082,33.750779
Drug/Narcotic Violations,-84.401186,33.680866
False Pretenses/Swindle/Confidence Game,-84.468074,33.638991
Motor Vehicle Theft,-84.477745,33.789453
Motor Vehicle Theft,-84.366771,33.84902
Destruction/Damage/Vandalism of Property,-84.509966,33.74107
All Other Larceny,-84.349785,33.781264
Theft From Motor Vehicle,-84.364626,33.80268
Kidnapping/Abduction,-84.349219,33.752412
Motor Vehicle Theft,-84.439624,33.726733
Motor Vehicle Theft,-84.381369,33.728506
Theft From Motor Vehicle,-84.42143,33.702762
Destruction/Damage/Vandalism of Property,-84.439624,33.726733
False Pretenses/Swindle/Confidence Game,-84.381929,33.84064
Fondling,-84.472617,33.790892
Simple Assault,-84.393541,33.670436
Motor Vehicle Theft,-84.32036,33.764101
All Other Larceny,-84.376614,33.775956
Weapon Law Violations,-84.444368,33.640311
Drug/Narcotic Violations,-84.349011,33.743585
Theft From Motor Vehicle,-84.422337,33.736189
Theft From Building,-84.370313,33.845141
Motor Vehicle Theft,-84.464182,33.639893
Theft From Motor Vehicle,-84.365386,33.839221
Burglary/Breaking & Entering,-84.388936,33.811348
Shoplifting,-84.3227,33.725547
Destruction/Damage/Vandalism of Property,-84.344015,33.77005
All Other Larceny,-84.388642,33.753816
Shoplifting,-84.465442,33.751214
Motor Vehicle Theft,-84.344015,33.77005
Intimidation,-84.384371,33.779075
Burglary/Breaking & Entering,-84.382204,33.782101
Theft From Motor Vehicle,-84.368958,33.753496
Counterfeiting/Forgery,-84.353351,33.806318
Motor Vehicle Theft,-84.382206,33.737241
Aggravated Assault,-84.440008,33.751356
Shoplifting,-84.440718,33.76385
Simple Assault,-84.426929,33.753239
Simple Assault,-84.495333,33.747097
Destruction/Damage/Vandalism of Property,-84.394569,33.74759
All Other Larceny,-84.379336,33.771365
Theft From Motor Vehicle,-84.389052,33.763947
False Pretenses/Swindle/Confidence Game,-84.399371,33.691064
Aggravated Assault,-84.357473,33.687012
Theft From Motor Vehicle,-84.383007,33.854088
Simple Assault,-84.36858,33.714012
Theft From Motor Vehicle,-84.411245,33.784118
Motor Vehicle Theft,-84.390301,33.713509
Credit Card/Automated Teller Machine Fraud,-84.39139,33.81413
Theft From Motor Vehicle,-84.455166,33.644268
Motor Vehicle Theft,-84.368974,33.752704
All Other Larceny,-84.414579,33.776289
All Other Larceny,-84.369588,33.774319
Motor Vehicle Theft,-84.344439,33.767658
Burglary/Breaking & Entering,-84.464217,33.752498
Aggravated Assault,-84.417308,33.712649
Theft From Motor Vehicle,-84.447598,33.817104
Theft From Motor Vehicle,-84.509084,33.65687
False Pretenses/Swindle/Confidence Game,-84.383907,33.762673
False Pretenses/Swindle/Confidence Game,-84.468074,33.638991
Theft From Motor Vehicle,-84.38063,33.78703
Theft From Motor Vehicle,-84.366771,33.84902
All Other Larceny,-84.444368,33.640311
All Other Larceny,-84.444368,33.640311
All Other Larceny,-84.414009,33.732517
Destruction/Damage/Vandalism of Property,-84.384755,33.756837
Destruction/Damage/Vandalism of Property,-84.407547,33.750363
Theft From Motor Vehicle,-84.413151,33.809635
Drug/Narcotic Violations,-84.391199,33.752667
Destruction/Damage/Vandalism of Property,-84.380623,33.757463
Motor Vehicle Theft,-84.513257,33.674116
Drug Equipment Violations,-84.391199,33.752667
Theft From Motor Vehicle,-84.513654,33.673547
Destruction/Damage/Vandalism of Property,-84.505393,33.68531
Motor Vehicle Theft,-84.513654,33.673547
Drug/Narcotic Violations,-84.349223,33.745489
Credit Card/Automated Teller Machine Fraud,-84.366019,33.851768
Aggravated Assault,-84.336026,33.755536
Theft From Motor Vehicle,-84.410296,33.798392
Aggravated Assault,-84.3926478,33.72192205
Aggravated Assault,-84.501321,33.683879
Weapon Law Violations,-84.443785,33.640766
False Pretenses/Swindle/Confidence Game,-84.450135,33.725182
Shoplifting,-84.362175,33.82545
Shoplifting,-84.443823,33.751437
All Other Larceny,-84.401792,33.73333
Aggravated Assault,-84.366922,33.821838
All Other Larceny,-84.384514,33.742114
Drug/Narcotic Violations,-84.515079,33.692648
Simple Assault,-84.314346,33.74349
Weapon Law Violations,-84.444368,33.640311
Shoplifting,-84.46554,33.751124
Drug/Narcotic Violations,-84.419326,33.768027
Destruction/Damage/Vandalism of Property,-84.462637,33.703566
Drug/Narcotic Violations,-84.388414,33.730515
Theft From Motor Vehicle,-84.392722,33.757421
Destruction/Damage/Vandalism of Property,-84.384151,33.762207
Destruction/Damage/Vandalism of Property,-84.446865,33.864987
Drug/Narcotic Violations,-84.418067,33.726804
All Other Larceny,-84.363739,33.826576
Theft From Motor Vehicle,-84.363497,33.742011
All Other Larceny,-84.493282,33.688452
Shoplifting,-84.370939,33.850166
All Other Larceny,-84.473383,33.782363
Simple Assault,-84.372206,33.746512
Motor Vehicle Theft,-84.372226,33.769108
Theft From Motor Vehicle,-84.395102,33.763465
All Other Larceny,-84.510371,33.691365
Theft From Building,-84.382521,33.757755
False Pretenses/Swindle/Confidence Game,-84.504831,33.759733
Theft From Motor Vehicle,-84.397636,33.791097
All Other Larceny,-84.470604,33.751508
Theft From Motor Vehicle,-84.364869,33.686006
Theft From Motor Vehicle,-84.346873,33.740362
Destruction/Damage/Vandalism of Property,-84.491129,33.786189
Simple Assault,-84.38786,33.73686
Burglary/Breaking & Entering,-84.375741,33.70539
Shoplifting,-84.362175,33.82545
Theft From Motor Vehicle,-84.41209,33.720887
All Other Larceny,-84.387573,33.780159
Motor Vehicle Theft,-84.49377,33.673089
False Pretenses/Swindle/Confidence Game,-84.417052,33.740879
Motor Vehicle Theft,-84.314576,33.761477
All Other Larceny,-84.502986,33.70487
Theft From Motor Vehicle,-84.491897,33.752214
Theft From Motor Vehicle,-84.412597,33.80888
Identity Theft,-84.480641,33.810419
Motor Vehicle Theft,-84.41816,33.732274
Shoplifting,-84.362119,33.84676
Drug/Narcotic Violations,-84.390268,33.753702
Wire Fraud,-84.373441,33.850181
Destruction/Damage/Vandalism of Property,-84.50622504,33.76757423
Motor Vehicle Theft,-84.44453,33.637998
Simple Assault,-84.440768,33.763072
Burglary/Breaking & Entering,-84.330348,33.766655
Drug/Narcotic Violations,-84.394839,33.736719
All Other Larceny,-84.444368,33.640311
Simple Assault,-84.334332,33.756515
Drug/Narcotic Violations,-84.348867,33.772652
Weapon Law Violations,-84.395976,33.767567
Motor Vehicle Theft,-84.510149,33.657114
Simple Assault,-84.365589,33.822946
Destruction/Damage/Vandalism of Property,-84.423541,33.746358
Burglary/Breaking & Entering,-84.454036,33.762053
All Other Larceny,-84.444368,33.640311
Drug/Narcotic Violations,-84.515952,33.742301
Destruction/Damage/Vandalism of Property,-84.445657,33.643216
Simple Assault,-84.403645,33.725588
Simple Assault,-84.401284,33.751755
Intimidation,-84.450135,33.725182
Simple Assault,-84.359928,33.649844
Pornography/Obscene Material,-84.343549,33.777387
Motor Vehicle Theft,-84.520949,33.761674
Simple Assault,-84.399284,33.753269
Fondling,-84.425861,33.700578
Simple Assault,-84.427262,33.728097
Shoplifting,-84.346104,33.756835
Drug/Narcotic Violations,-84.359729,33.709261
Shoplifting,-84.434472,33.738254
Arson,-84.382172,33.755167
Theft From Motor Vehicle,-84.384964,33.784239
Motor Vehicle Theft,-84.392994,33.769743
Embezzlement,-84.377059,33.749931
Motor Vehicle Theft,-84.470604,33.751508
Impersonation,-84.465906,33.722005
Theft From Motor Vehicle,-84.454542,33.71721
Motor Vehicle Theft,-84.473383,33.775261
Impersonation,-84.384519,33.790737
All Other Larceny,-84.450135,33.725182
Drug/Narcotic Violations,-84.417388,33.759353
Theft From Motor Vehicle,-84.381175,33.770385
Drug Equipment Violations,-84.417388,33.759353
All Other Larceny,-84.44453,33.637998
Destruction/Damage/Vandalism of Property,-84.35774,33.850175
Intimidation,-84.349245,33.848965
Drug/Narcotic Violations,-84.424203,33.7208
Drug Equipment Violations,-84.488518,33.750714
Simple Assault,-84.35774,33.850175
Weapon Law Violations,-84.488322,33.75118
Drug/Narcotic Violations,-84.350623,33.697456
Aggravated Assault,-84.35774,33.850175
Shoplifting,-84.362119,33.84676
Burglary/Breaking & Entering,-84.371975,33.751318
Motor Vehicle Theft,-84.503461,33.675295
All Other Larceny,-84.388059,33.725004
Theft From Motor Vehicle,-84.387886,33.762539
Theft From Motor Vehicle,-84.385539,33.760199
Motor Vehicle Theft,-84.431272,33.765049
Theft From Motor Vehicle,-84.349603,33.757357
Theft From Motor Vehicle,-84.350569,33.764003
Drug/Narcotic Violations,-84.470184,33.799405
Wire Fraud,-84.454104,33.706274
Theft From Motor Vehicle,-84.362449,33.830052
Motor Vehicle Theft,-84.353436,33.763852
Identity Theft,-84.454104,33.706274
Simple Assault,-84.460633,33.801083
All Other Larceny,-84.371011,33.795936
Embezzlement,-84.362601,33.853069
Theft From Motor Vehicle,-84.399243,33.751731
Shoplifting,-84.352253,33.778218
Motor Vehicle Theft,-84.348326,33.761743
All Other Larceny,-84.335648,33.771121
Theft From Motor Vehicle,-84.393596,33.807745
Motor Vehicle Theft,-84.356431,33.745821
False Pretenses/Swindle/Confidence Game,-84.466298,33.638308
Credit Card/Automated Teller Machine Fraud,-84.345932,33.739964
Theft From Motor Vehicle,-84.369427,33.797078
Credit Card/Automated Teller Machine Fraud,-84.365355,33.825625
Motor Vehicle Theft,-84.38769,33.760322
Credit Card/Automated Teller Machine Fraud,-84.371391,33.842895
Theft From Building,-84.451743,33.795354
False Pretenses/Swindle/Confidence Game,-84.466298,33.638308
Motor Vehicle Theft,-84.371839,33.733797
Robbery,-84.506074,33.776498
Burglary/Breaking & Entering,-84.452121,33.765557
Intimidation,-84.42601,33.841337
Motor Vehicle Theft,-84.400535,33.791459
Burglary/Breaking & Entering,-84.46453,33.721862
Theft From Motor Vehicle,-84.365154,33.777505
Aggravated Assault,-84.516247,33.670104
False Pretenses/Swindle/Confidence Game,-84.346018,33.759573
Burglary/Breaking & Entering,-84.428672,33.764273
Drug/Narcotic Violations,-84.501321,33.683879
Motor Vehicle Theft,-84.351597,33.747402
Drug/Narcotic Violations,-84.503636,33.758602
Simple Assault,-84.519611,33.754122
Theft From Motor Vehicle,-84.368385,33.79604
Drug/Narcotic Violations,-84.462705,33.703258
Motor Vehicle Theft,-84.390973,33.751398
Motor Vehicle Theft,-84.419119,33.757575
Intimidation,-84.374714,33.725093
Simple Assault,-84.362119,33.84676
Murder & Nonnegligent Manslaughter,-84.412368,33.770579
Destruction/Damage/Vandalism of Property,-84.466608,33.77005
Shoplifting,-84.434472,33.738254
Aggravated Assault,-84.417678,33.754295
Theft From Motor Vehicle,-84.35645,33.811461
Burglary/Breaking & Entering,-84.449163,33.7806
Motor Vehicle Theft,-84.391336,33.752491
Aggravated Assault,-84.468794,33.752235
Aggravated Assault,-84.369349,33.845947
Theft From Motor Vehicle,-84.384888,33.768789
Theft From Motor Vehicle,-84.389103,33.763885
Motor Vehicle Theft,-84.454643,33.785003
Drug/Narcotic Violations,-84.401481,33.72297
Motor Vehicle Theft,-84.371047,33.767447
Destruction/Damage/Vandalism of Property,-84.454643,33.785003
Theft From Motor Vehicle,-84.420936,33.77178
Counterfeiting/Forgery,-84.368595,33.79174
All Other Larceny,-84.375209,33.818373
Simple Assault,-84.469445,33.708576
Simple Assault,-84.440052,33.73706
Burglary/Breaking & Entering,-84.497915,33.782524
Theft From Motor Vehicle,-84.39351,33.803338
Motor Vehicle Theft,-84.41024,33.718499
Robbery,-84.395953,33.750685
Motor Vehicle Theft,-84.504868,33.757198
Aggravated Assault,-84.489069,33.751029
Shoplifting,-84.493757,33.753345
Shoplifting,-84.487348,33.688579
Animal Cruelty,-84.489069,33.751029
Impersonation,-84.344408,33.779138
Drug/Narcotic Violations,-84.490329,33.751271
Drug/Narcotic Violations,-84.39056,33.759716
Theft From Motor Vehicle,-84.372263,33.849692
Aggravated Assault,-84.375419,33.753985
Motor Vehicle Theft,-84.364906,33.746407
Theft From Motor Vehicle,-84.423367,33.810552
Simple Assault,-84.445854,33.725992
Shoplifting,-84.346104,33.756835
Destruction/Damage/Vandalism of Property,-84.355201,33.77547
Drug/Narcotic Violations,-84.380351,33.708305
Theft From Motor Vehicle,-84.386853,33.726422
Shoplifting,-84.387573,33.780159
Motor Vehicle Theft,-84.411385,33.781369
Theft From Motor Vehicle,-84.349942,33.709413
Simple Assault,-84.417865,33.763827
Motor Vehicle Theft,-84.36584,33.775198
Destruction/Damage/Vandalism of Property,-84.41209,33.720887
Burglary/Breaking & Entering,-84.426319,33.813484
All Other Larceny,-84.516375,33.707507
Theft From Motor Vehicle,-84.493282,33.688452
Theft From Motor Vehicle,-84.395756,33.751293
Burglary/Breaking & Entering,-84.372243,33.770677
Aggravated Assault,-84.44936,33.762841
Robbery,-84.410377,33.696885
Simple Assault,-84.371864,33.752723
Simple Assault,-84.39853,33.708445
Drug/Narcotic Violations,-84.413666,33.739213
Simple Assault,-84.430978,33.771519
Motor Vehicle Theft,-84.352392,33.82205
Stolen Property Offenses,-84.506862,33.740738
Burglary/Breaking & Entering,-84.502173,33.744299
Motor Vehicle Theft,-84.384899,33.744911
Motor Vehicle Theft,-84.449821,33.794746
Drug/Narcotic Violations,-84.500156,33.755703
Theft From Building,-84.534622,33.697039
Drug/Narcotic Violations,-84.36473,33.685814
Burglary/Breaking & Entering,-84.389627,33.762634
Destruction/Damage/Vandalism of Property,-84.384899,33.744911
All Other Larceny,-84.425537,33.78966
Simple Assault,-84.463271,33.783372
Destruction/Damage/Vandalism of Property,-84.389627,33.762634
Destruction/Damage/Vandalism of Property,-84.389685,33.763665
Simple Assault,-84.370591,33.670898
Destruction/Damage/Vandalism of Property,-84.465953,33.770066
Credit Card/Automated Teller Machine Fraud,-84.416242,33.809042
Theft From Motor Vehicle,-84.39048,33.750513
Destruction/Damage/Vandalism of Property,-84.40769,33.757962
Drug/Narcotic Violations,-84.515952,33.742301
Theft From Motor Vehicle,-84.438568,33.757064
Theft From Motor Vehicle,-84.477455,33.789177
Intimidation,-84.512784,33.682437
All Other Larceny,-84.388571,33.788738
Burglary/Breaking & Entering,-84.409037,33.742279
Shoplifting,-84.502823,33.758235
All Other Larceny,-84.444368,33.640311
Credit Card/Automated Teller Machine Fraud,-84.385325,33.776718
Destruction/Damage/Vandalism of Property,-84.356431,33.745821
Motor Vehicle Theft,-84.359738,33.740366
All Other Larceny,-84.444368,33.640311
Burglary/Breaking & Entering,-84.349583,33.720382
Theft From Motor Vehicle,-84.384494,33.773246
All Other Larceny,-84.444368,33.640311
All Other Larceny,-84.418829,33.640499
False Pretenses/Swindle/Confidence Game,-84.386038,33.726615
Theft From Motor Vehicle,-84.362449,33.830052
Motor Vehicle Theft,-84.385928,33.724687
Impersonation,-84.459058,33.642498
Drug/Narcotic Violations,-84.437588,33.809784
Theft From Motor Vehicle,-84.38273,33.779993
Robbery,-84.392152,33.753145
Motor Vehicle Theft,-84.345662,33.739423
Drug/Narcotic Violations,-84.393355,33.721642
Destruction/Damage/Vandalism of Property,-84.362119,33.84676
Destruction/Damage/Vandalism of Property,-84.446813,33.825286
Motor Vehicle Theft,-84.431234,33.754396
All Other Larceny,-84.523717,33.663869
Destruction/Damage/Vandalism of Property,-84.38944,33.759341
Simple Assault,-84.44764,33.708906
Credit Card/Automated Teller Machine Fraud,-84.362119,33.84676
Destruction/Damage/Vandalism of Property,-84.497732,33.699926
Destruction/Damage/Vandalism of Property,-84.432411,33.753161
Simple Assault,-84.383654,33.763056
Drug/Narcotic Violations,-84.38251,33.77252
Theft From Motor Vehicle,-84.376623,33.753647
Theft From Motor Vehicle,-84.384558,33.780427
Drug Equipment Violations,-84.38251,33.77252
False Pretenses/Swindle/Confidence Game,-84.368897,33.773262
Burglary/Breaking & Entering,-84.433905,33.721771
Theft From Motor Vehicle,-84.383698,33.781109
Impersonation,-84.397063,33.706497
Shoplifting,-84.492435,33.751885
Simple Assault,-84.465758,33.773083
Destruction/Damage/Vandalism of Property,-84.382702,33.858206
Theft From Motor Vehicle,-84.400857,33.785928
Theft From Building,-84.366019,33.851768
Destruction/Damage/Vandalism of Property,-84.416293,33.755968
Theft From Motor Vehicle,-84.390123,33.778297
Motor Vehicle Theft,-84.349724,33.762272
Motor Vehicle Theft,-84.395176,33.739652
Simple Assault,-84.479087,33.776699
Theft From Motor Vehicle,-84.361613,33.760391
Burglary/Breaking & Entering,-84.417191,33.765923
False Pretenses/Swindle/Confidence Game,-84.468074,33.638991
Aggravated Assault,-84.416411,33.76246
Theft From Motor Vehicle,-84.401792,33.73333
Motor Vehicle Theft,-84.416221,33.780888
All Other Larceny,-84.373844,33.657281
All Other Larceny,-84.444368,33.640311
False Pretenses/Swindle/Confidence Game,-84.468074,33.638991
False Pretenses/Swindle/Confidence Game,-84.368234,33.84525
Destruction/Damage/Vandalism of Property,-84.404223,33.71194
Aggravated Assault,-84.491129,33.786189
Theft From Motor Vehicle,-84.384067,33.760048
Weapon Law Violations,-84.396071,33.734226
Simple Assault,-84.447146,33.769592
Theft From Motor Vehicle,-84.39492,33.748723
Destruction/Damage/Vandalism of Property,-84.389376,33.78985
Wire Fraud,-84.391751,33.813334
False Pretenses/Swindle/Confidence Game,-84.37265,33.846476
Impersonation,-84.448625,33.70722
All Other Larceny,-84.510736,33.672571
Motor Vehicle Theft,-84.441763,33.770751
Simple Assault,-84.367775,33.688456
Drug/Narcotic Violations,-84.428634,33.72229
Burglary/Breaking & Entering,-84.374223,33.840235
Theft From Motor Vehicle,-84.466483,33.751855
False Pretenses/Swindle/Confidence Game,-84.461874,33.640341
Theft From Motor Vehicle,-84.358464,33.761978
Murder & Nonnegligent Manslaughter,-84.405374,33.732432
Drug/Narcotic Violations,-84.389244,33.786669
Theft From Building,-84.43909218,33.62678361
Theft From Motor Vehicle,-84.390196,33.816547
Shoplifting,-84.362119,33.84676
Destruction/Damage/Vandalism of Property,-84.40351799,33.74952362
Theft From Motor Vehicle,-84.508729,33.655053
Destruction/Damage/Vandalism of Property,-84.425248,33.70414
Motor Vehicle Theft,-84.40351799,33.74952362
Theft From Motor Vehicle,-84.387337,33.793312
Aggravated Assault,-84.425248,33.70414
Drug/Narcotic Violations,-84.414426,33.738054
Destruction/Damage/Vandalism of Property,-84.371839,33.733797
Simple Assault,-84.513416,33.764076
Motor Vehicle Theft,-84.406654,33.781832
Destruction/Damage/Vandalism of Property,-84.424171,33.730536
Burglary/Breaking & Entering,-84.417511,33.739798
Theft From Motor Vehicle,-84.401313,33.749615
Robbery,-84.451175,33.768368
Drug/Narcotic Violations,-84.379739,33.744359
Theft From Building,-84.444368,33.640311
Drug/Narcotic Violations,-84.454279,33.70815
Animal Cruelty,-84.393291,33.717171
Theft From Motor Vehicle,-84.389139,33.791043
All Other Larceny,-84.401846,33.724092
Theft From Motor Vehicle,-84.371509,33.746157
Shoplifting,-84.434472,33.738254
Destruction/Damage/Vandalism of Property,-84.471793,33.80428
Destruction/Damage/Vandalism of Property,-84.483472,33.720387
Simple Assault,-84.427275,33.747519
Motor Vehicle Theft,-84.469979,33.775082
Motor Vehicle Theft,-84.417813,33.739603
Motor Vehicle Theft,-84.457473,33.706548
Theft From Motor Vehicle,-84.387603,33.75842
Theft From Motor Vehicle,-84.381115,33.858501
Motor Vehicle Theft,-84.41513,33.686728
Motor Vehicle Theft,-84.358296,33.762992
Theft From Motor Vehicle,-84.370419,33.85025
Theft From Motor Vehicle,-84.362331,33.830382
Motor Vehicle Theft,-84.444368,33.640311
Weapon Law Violations,-84.417862,33.745695
Theft From Motor Vehicle,-84.437357,33.760959
Theft From Motor Vehicle,-84.400446,33.751975
Drug/Narcotic Violations,-84.417862,33.745695
Credit Card/Automated Teller Machine Fraud,-84.477345,33.771523
Weapon Law Violations,-84.347347,33.716089
All Other Larceny,-84.39033,33.780947
Drug/Narcotic Violations,-84.417859,33.771262
Drug/Narcotic Violations,-84.417321,33.74061
All Other Larceny,-84.44605283,33.6412201
Weapon Law Violations,-84.417859,33.771262
Theft From Motor Vehicle,-84.383802,33.835102
Theft From Motor Vehicle,-84.411773,33.782905
Drug/Narcotic Violations,-84.442465,33.640387
Theft From Building,-84.449062,33.75063
Embezzlement,-84.348868,33.766069
Drug/Narcotic Violations,-84.414346,33.740416
False Pretenses/Swindle/Confidence Game,-84.385938,33.717044
Shoplifting,-84.407356,33.679674
Motor Vehicle Theft,-84.506721,33.675498
Motor Vehicle Theft,-84.359822,33.755182
Motor Vehicle Theft,-84.36943,33.688673
Destruction/Damage/Vandalism of Property,-84.381115,33.858501
Drug/Narcotic Violations,-84.407168,33.683577
Simple Assault,-84.512046,33.662828
Theft From Motor Vehicle,-84.362123,33.740728
Theft From Motor Vehicle,-84.382669,33.785146
Theft of Motor Vehicle Parts or Accessories,-84.344141,33.73932
Destruction/Damage/Vandalism of Property,-84.402263,33.784721
All Other Larceny,-84.383502,33.744085
Theft From Motor Vehicle,-84.511854,33.686363
Theft From Motor Vehicle,-84.371406,33.75481
Theft From Motor Vehicle,-84.414502,33.799748
All Other Larceny,-84.320759,33.766268
Credit Card/Automated Teller Machine Fraud,-84.362279,33.846108
Simple Assault,-84.487096,33.753821
Credit Card/Automated Teller Machine Fraud,-84.362279,33.846108
Simple Assault,-84.365375,33.852883
All Other Larceny,-84.336427,33.760833
Motor Vehicle Theft,-84.374326,33.714705
Motor Vehicle Theft,-84.365405,33.809201
Theft From Motor Vehicle,-84.365589,33.822946
Intimidation,-84.364532,33.77118
All Other Larceny,-84.541041,33.681735
All Other Larceny,-84.407504,33.701582
Burglary/Breaking & Entering,-84.364142,33.774227
Simple Assault,-84.419383,33.7455
Simple Assault,-84.39849,33.708402
Destruction/Damage/Vandalism of Property,-84.508163,33.657104
Theft From Motor Vehicle,-84.384067,33.760048
Intimidation,-84.412599,33.702528
Destruction/Damage/Vandalism of Property,-84.390032,33.713895
Theft From Motor Vehicle,-84.352679,33.777502
Destruction/Damage/Vandalism of Property,-84.394133,33.714781
Theft From Motor Vehicle,-84.384488,33.772579
Aggravated Assault,-84.385496,33.709843
Burglary/Breaking & Entering,-84.368287,33.715597
Shoplifting,-84.349256,33.765953
Simple Assault,-84.478369,33.792336
Drug/Narcotic Violations,-84.384436,33.729395
Robbery,-84.42262425,33.70419308
Motor Vehicle Theft,-84.414853,33.676742
Drug/Narcotic Violations,-84.401195,33.752625
Destruction/Damage/Vandalism of Property,-84.414853,33.676742
Motor Vehicle Theft,-84.408855,33.778168
Motor Vehicle Theft,-84.466074,33.753316
Burglary/Breaking & Entering,-84.379914,33.839968
All Other Larceny,-84.459471,33.705137
Drug/Narcotic Violations,-84.388322,33.730339
Theft From Motor Vehicle,-84.371864,33.752723
Theft From Motor Vehicle,-84.381563,33.859884
All Other Larceny,-84.504843,33.742165
Theft From Motor Vehicle,-84.343786,33.740399
Theft From Motor Vehicle,-84.353484,33.772429
Motor Vehicle Theft,-84.477455,33.789177
Shoplifting,-84.502823,33.758235
Simple Assault,-84.371396,33.770966
Robbery,-84.391833,33.67295
All Other Larceny,-84.448792,33.637533
Impersonation,-84.355277,33.790452
False Pretenses/Swindle/Confidence Game,-84.382521,33.757755
Theft From Motor Vehicle,-84.513094,33.657383
Destruction/Damage/Vandalism of Property,-84.405504,33.773865
All Other Larceny,-84.474165,33.777339
Motor Vehicle Theft,-84.341693,33.757119
