NIBRS Code Name,Longitude,Latitude
Burglary/Breaking & Entering,-84.499922,33.753467
Destruction/Damage/Vandalism of Property,-84.499922,33.753467
Burglary/Breaking & Entering,-84.499922,33.753467
Simple Assault,-84.480395,33.753469
Rape,-84.480395,33.753469
Motor Vehicle Theft,-84.454814,33.753471
All Other Larceny,-84.403227,33.753481
Theft From Building,-84.403227,33.753481
All Other Larceny,-84.403227,33.753481
Motor Vehicle Theft,-84.403227,33.753481
Simple Assault,-84.403227,33.753481
Simple Assault,-84.403227,33.753481
Motor Vehicle Theft,-84.403232,33.753489
Theft From Motor Vehicle,-84.388057,33.753492
Theft From Motor Vehicle,-84.368958,33.753496
Motor Vehicle Theft,-84.431421,33.753498
Motor Vehicle Theft,-84.368347,33.753508
Aggravated Assault,-84.39192,33.75351
Theft From Building,-84.439453,33.753511
Theft From Building,-84.439453,33.753511
Destruction/Damage/Vandalism of Property,-84.439453,33.753511
Drug/Narcotic Violations,-84.391881,33.753514
Motor Vehicle Theft,-84.495354,33.753515
Drug/Narcotic Violations,-84.495354,33.753515
Destruction/Damage/Vandalism of Property,-84.495354,33.753515
Weapon Law Violations,-84.495354,33.753515
Destruction/Damage/Vandalism of Property,-84.495354,33.753515
Drug/Narcotic Violations,-84.339446,33.753518
Theft From Motor Vehicle,-84.388967,33.75352
All Other Larceny,-84.376953,33.753521
Destruction/Damage/Vandalism of Property,-84.376953,33.753521
Simple Assault,-84.376953,33.753521
Motor Vehicle Theft,-84.376953,33.753521
Theft From Motor Vehicle,-84.376953,33.753521
Drug/Narcotic Violations,-84.376953,33.753521
Aggravated Assault,-84.39921,33.753523
Drug/Narcotic Violations,-84.39921,33.753523
Credit Card/Automated Teller Machine Fraud,-84.39921,33.753523
Aggravated Assault,-84.39921,33.753523
Simple Assault,-84.518778,33.753524
Destruction/Damage/Vandalism of Property,-84.367709,33.753525
Motor Vehicle Theft,-84.433538,33.753526
Motor Vehicle Theft,-84.38898,33.753527
Theft From Motor Vehicle,-84.377284,33.753527
Simple Assault,-84.476547,33.753531
Drug/Narcotic Violations,-84.391316,33.753538
Aggravated Assault,-84.391316,33.753538
Aggravated Assault,-84.391316,33.753538
Simple Assault,-84.391316,33.753538
Aggravated Assault,-84.391316,33.753538
Aggravated Assault,-84.391316,33.753538
Destruction/Damage/Vandalism of Property,-84.487629,33.753539
Destruction/Damage/Vandalism of Property,-84.487629,33.753539
Drug Equipment Violations,-84.347381,33.753544
Drug/Narcotic Violations,-84.394836,33.753545
Impersonation,-84.352556,33.753546
Aggravated Assault,-84.49539,33.75355
Theft From Motor Vehicle,-84.373756,33.753554
Motor Vehicle Theft,-84.373756,33.753554
Destruction/Damage/Vandalism of Property,-84.373756,33.753554
Aggravated Assault,-84.373756,33.753554
Destruction/Damage/Vandalism of Property,-84.389847,33.753555
Weapon Law Violations,-84.363821,33.75356
Drug/Narcotic Violations,-84.363821,33.75356
Destruction/Damage/Vandalism of Property,-84.490342,33.753564
Intimidation,-84.490342,33.753564
Motor Vehicle Theft,-84.490342,33.753564
Drug/Narcotic Violations,-84.390584,33.753567
Drug/Narcotic Violations,-84.390584,33.753567
Burglary/Breaking & Entering,-84.402472,33.753568
Burglary/Breaking & Entering,-84.402472,33.753568
Burglary/Breaking & Entering,-84.402472,33.753568
All Other Larceny,-84.381804,33.753573
Theft From Motor Vehicle,-84.390156,33.753573
Rape,-84.381804,33.753573
All Other Larceny,-84.381804,33.753573
Simple Assault,-84.381804,33.753573
Aggravated Assault,-84.390156,33.753573
Intimidation,-84.381804,33.753573
All Other Larceny,-84.416639,33.753574
All Other Larceny,-84.486467,33.753577
Aggravated Assault,-84.486467,33.753577
Theft From Motor Vehicle,-84.37669,33.753584
Motor Vehicle Theft,-84.48644,33.753585
Motor Vehicle Theft,-84.48644,33.753585
Destruction/Damage/Vandalism of Property,-84.48644013,33.75358524
Aggravated Assault,-84.446342,33.753595
Destruction/Damage/Vandalism of Property,-84.494545,33.753602
Motor Vehicle Theft,-84.420552,33.753605
All Other Larceny,-84.420552,33.753605
Burglary/Breaking & Entering,-84.397982,33.753606
Rape,-84.474521,33.753609
Theft From Building,-84.474521,33.753609
Destruction/Damage/Vandalism of Property,-84.474521,33.753609
Destruction/Damage/Vandalism of Property,-84.474521,33.753609
All Other Larceny,-84.474521,33.753609
Simple Assault,-84.474521,33.753609
Drug/Narcotic Violations,-84.474521,33.753609
Destruction/Damage/Vandalism of Property,-84.474521,33.753609
All Other Larceny,-84.474521,33.753609
Theft From Building,-84.474521,33.753609
Shoplifting,-84.474521,33.753609
Weapon Law Violations,-84.474521,33.753609
Simple Assault,-84.474521,33.753609
Simple Assault,-84.389955,33.75361
Destruction/Damage/Vandalism of Property,-84.49558029,33.75361058
Robbery,-84.388623,33.753611
Motor Vehicle Theft,-84.49558,33.753611
Drug/Narcotic Violations,-84.390493,33.753618
Destruction/Damage/Vandalism of Property,-84.390493,33.753618
Aggravated Assault,-84.49301,33.753619
Intimidation,-84.49301,33.753619
Motor Vehicle Theft,-84.49301,33.753619
Drug/Narcotic Violations,-84.49301,33.753619
Destruction/Damage/Vandalism of Property,-84.49301,33.753619
Drug/Narcotic Violations,-84.49301,33.753619
Burglary/Breaking & Entering,-84.49301,33.753619
Motor Vehicle Theft,-84.49301,33.753619
Simple Assault,-84.49301,33.753619
Rape,-84.49301,33.753619
Burglary/Breaking & Entering,-84.49301,33.753619
Motor Vehicle Theft,-84.49301,33.753619
Simple Assault,-84.49301,33.753619
Burglary/Breaking & Entering,-84.49301,33.753619
Murder & Nonnegligent Manslaughter,-84.49301,33.753619
Theft From Motor Vehicle,-84.49301,33.753619
Theft of Motor Vehicle Parts or Accessories,-84.49301,33.753619
Aggravated Assault,-84.49301,33.753619
Burglary/Breaking & Entering,-84.49301,33.753619
Murder & Nonnegligent Manslaughter,-84.416894,33.753621
Theft From Motor Vehicle,-84.494591,33.753621
Drug/Narcotic Violations,-84.494591,33.753621
Motor Vehicle Theft,-84.389865,33.753623
Theft From Motor Vehicle,-84.389865,33.753623
Drug/Narcotic Violations,-84.389865,33.753623
Destruction/Damage/Vandalism of Property,-84.389865,33.753623
Theft From Motor Vehicle,-84.389865,33.753623
All Other Larceny,-84.502,33.753625
Simple Assault,-84.388556,33.75363
Drug Equipment Violations,-84.388556,33.75363
Simple Assault,-84.388556,33.75363
Drug/Narcotic Violations,-84.388556,33.75363
Drug/Narcotic Violations,-84.388556,33.75363
Destruction/Damage/Vandalism of Property,-84.333293,33.753634
Destruction/Damage/Vandalism of Property,-84.516279,33.753638
Motor Vehicle Theft,-84.516279,33.753638
Drug/Narcotic Violations,-84.472941,33.753639
Pornography/Obscene Material,-84.515774,33.75364
Theft From Motor Vehicle,-84.375535,33.753642
Theft From Motor Vehicle,-84.375535,33.753642
Aggravated Assault,-84.348697,33.753644
Drug/Narcotic Violations,-84.348697,33.753644
Animal Cruelty,-84.376623,33.753647
Motor Vehicle Theft,-84.376623,33.753647
Theft From Motor Vehicle,-84.376623,33.753647
Theft From Motor Vehicle,-84.376623,33.753647
Theft From Motor Vehicle,-84.376623,33.753647
Motor Vehicle Theft,-84.376623,33.753647
Motor Vehicle Theft,-84.516285,33.753647
Theft From Motor Vehicle,-84.376623,33.753647
Theft From Motor Vehicle,-84.376623,33.753647
Theft From Motor Vehicle,-84.376623,33.753647
Motor Vehicle Theft,-84.376623,33.753647
Destruction/Damage/Vandalism of Property,-84.373746,33.753657
Simple Assault,-84.373746,33.753657
Simple Assault,-84.45597,33.753664
Destruction/Damage/Vandalism of Property,-84.471665,33.753671
All Other Larceny,-84.471665,33.753671
Theft From Motor Vehicle,-84.374546,33.753675
Aggravated Assault,-84.338442,33.753678
Drug/Narcotic Violations,-84.390477,33.753684
Drug/Narcotic Violations,-84.390477,33.753684
Drug/Narcotic Violations,-84.390477,33.753684
Drug/Narcotic Violations,-84.390477,33.753684
All Other Larceny,-84.390473,33.753686
Aggravated Assault,-84.390473,33.753686
Theft From Motor Vehicle,-84.376258,33.753693
Theft From Motor Vehicle,-84.37655,33.753696
Purse-snatching,-84.391329,33.753696
Simple Assault,-84.476793,33.753696
Fondling,-84.391329,33.753696
Robbery,-84.391329,33.753696
Weapon Law Violations,-84.489217,33.753697
Aggravated Assault,-84.489217,33.753697
Aggravated Assault,-84.489217,33.753697
Simple Assault,-84.489217,33.753697
Motor Vehicle Theft,-84.373332,33.753698
All Other Larceny,-84.381235,33.75369899
Drug/Narcotic Violations,-84.390454,33.7537
Theft From Motor Vehicle,-84.390454,33.7537
Drug/Narcotic Violations,-84.390268,33.753702
Drug/Narcotic Violations,-84.390268,33.753702
Aggravated Assault,-84.390268,33.753702
Drug/Narcotic Violations,-84.390268,33.753702
Drug/Narcotic Violations,-84.390268,33.753702
Drug/Narcotic Violations,-84.390268,33.753702
Drug/Narcotic Violations,-84.390268,33.753702
Motor Vehicle Theft,-84.505255,33.753704
Motor Vehicle Theft,-84.505267,33.753705
Credit Card/Automated Teller Machine Fraud,-84.510134,33.753707
All Other Larceny,-84.365354,33.753711
Motor Vehicle Theft,-84.365354,33.753711
Intimidation,-84.365354,33.753711
Burglary/Breaking & Entering,-84.365354,33.753711
Simple Assault,-84.365354,33.753711
Destruction/Damage/Vandalism of Property,-84.365354,33.753711
Theft From Motor Vehicle,-84.365354,33.753711
Drug/Narcotic Violations,-84.376384,33.753711
Motor Vehicle Theft,-84.365354,33.753711
False Pretenses/Swindle/Confidence Game,-84.365354,33.753711
Motor Vehicle Theft,-84.365354,33.753711
Simple Assault,-84.365354,33.753711
All Other Larceny,-84.365354,33.753711
Aggravated Assault,-84.365354,33.753711
Destruction/Damage/Vandalism of Property,-84.365354,33.753711
Motor Vehicle Theft,-84.365354,33.753711
Intimidation,-84.365354,33.753711
Burglary/Breaking & Entering,-84.365354,33.753711
Drug/Narcotic Violations,-84.432057,33.753725
Theft From Motor Vehicle,-84.401616,33.753728
Motor Vehicle Theft,-84.37204,33.75373
Aggravated Assault,-84.520024,33.75373
Destruction/Damage/Vandalism of Property,-84.520024,33.75373
Simple Assault,-84.520034,33.753732
All Other Larceny,-84.371288,33.753741
Drug/Narcotic Violations,-84.474074,33.753742
Motor Vehicle Theft,-84.424724,33.753745
False Pretenses/Swindle/Confidence Game,-84.340558,33.753748
Destruction/Damage/Vandalism of Property,-84.452988,33.75375
Motor Vehicle Theft,-84.37316,33.75375
Credit Card/Automated Teller Machine Fraud,-84.456127,33.753751
Theft From Motor Vehicle,-84.474129,33.753753
Motor Vehicle Theft,-84.372051,33.753755
Drug/Narcotic Violations,-84.363807,33.753757
Simple Assault,-84.457524,33.753763
Motor Vehicle Theft,-84.373169,33.753763
All Other Larceny,-84.457524,33.753763
Theft From Motor Vehicle,-84.373169,33.753763
Aggravated Assault,-84.457524,33.753763
Destruction/Damage/Vandalism of Property,-84.457524,33.753763
All Other Larceny,-84.457524,33.753763
Theft From Motor Vehicle,-84.373169,33.753763
Weapon Law Violations,-84.39844,33.75377
All Other Larceny,-84.419189,33.753786
Motor Vehicle Theft,-84.419189,33.753786
Simple Assault,-84.418369,33.75379
False Pretenses/Swindle/Confidence Game,-84.514838,33.753792
Theft From Motor Vehicle,-84.406426,33.753794
Simple Assault,-84.480548,33.753796
Stolen Property Offenses,-84.480548,33.753796
Burglary/Breaking & Entering,-84.419335,33.753797
Drug/Narcotic Violations,-84.374373,33.753798
All Other Larceny,-84.418378,33.753798
All Other Larceny,-84.483586,33.753798
Theft From Motor Vehicle,-84.374373,33.753798
Robbery,-84.374373,33.753798
Drug/Narcotic Violations,-84.418071,33.753802
Simple Assault,-84.515697,33.753814
Theft From Motor Vehicle,-84.487783,33.753816
All Other Larceny,-84.388642,33.753816
Theft From Motor Vehicle,-84.388642,33.753816
Simple Assault,-84.388642,33.753816
Simple Assault,-84.388642,33.753816
Destruction/Damage/Vandalism of Property,-84.496094,33.753817
All Other Larceny,-84.421087,33.753818
Destruction/Damage/Vandalism of Property,-84.421087,33.753818
Destruction/Damage/Vandalism of Property,-84.487096,33.753821
Motor Vehicle Theft,-84.487096,33.753821
Simple Assault,-84.487096,33.753821
Motor Vehicle Theft,-84.369604,33.753823
Destruction/Damage/Vandalism of Property,-84.487824,33.753825
Destruction/Damage/Vandalism of Property,-84.487824,33.753825
Theft From Motor Vehicle,-84.487824,33.753825
Shoplifting,-84.4725,33.753826
Destruction/Damage/Vandalism of Property,-84.4725,33.753826
Theft From Building,-84.4725,33.753826
Weapon Law Violations,-84.4725,33.753826
Shoplifting,-84.4725,33.753826
Embezzlement,-84.4725,33.753826
False Pretenses/Swindle/Confidence Game,-84.4725,33.753826
Simple Assault,-84.4725,33.753826
Aggravated Assault,-84.4725,33.753826
Destruction/Damage/Vandalism of Property,-84.4725,33.753826
Drug/Narcotic Violations,-84.4725,33.753826
Robbery,-84.4725,33.753826
Simple Assault,-84.472506,33.753838
Aggravated Assault,-84.472506,33.753838
All Other Larceny,-84.473366,33.753845
Drug/Narcotic Violations,-84.401493,33.753846
Drug/Narcotic Violations,-84.401493,33.753846
Theft From Motor Vehicle,-84.401493,33.753846
Destruction/Damage/Vandalism of Property,-84.490252,33.753847
Destruction/Damage/Vandalism of Property,-84.490252,33.753847
Burglary/Breaking & Entering,-84.475796,33.753852
False Pretenses/Swindle/Confidence Game,-84.475796,33.753852
Destruction/Damage/Vandalism of Property,-84.401504,33.753853
Theft From Motor Vehicle,-84.401504,33.753853
Theft From Motor Vehicle,-84.484287,33.753854
Theft From Motor Vehicle,-84.484287,33.753854
Aggravated Assault,-84.484287,33.753854
Burglary/Breaking & Entering,-84.484287,33.753854
Destruction/Damage/Vandalism of Property,-84.484287,33.753854
Drug/Narcotic Violations,-84.484287,33.753854
Aggravated Assault,-84.484287,33.753854
Simple Assault,-84.475802,33.753854
Theft From Motor Vehicle,-84.484287,33.753854
Drug/Narcotic Violations,-84.374298,33.753854
Theft From Motor Vehicle,-84.484287,33.753854
All Other Larceny,-84.475802,33.753854
Theft From Motor Vehicle,-84.484287,33.753854
Weapon Law Violations,-84.392603,33.753863
Drug Equipment Violations,-84.392603,33.753863
Drug Equipment Violations,-84.392603,33.753863
Weapon Law Violations,-84.392603,33.753863
Drug/Narcotic Violations,-84.402815,33.753865
Destruction/Damage/Vandalism of Property,-84.425499,33.753874
Theft From Motor Vehicle,-84.425499,33.753874
Theft From Motor Vehicle,-84.388999,33.753876
Drug/Narcotic Violations,-84.388999,33.753876
Theft From Motor Vehicle,-84.40445,33.753887
Theft From Motor Vehicle,-84.40445,33.753887
Theft From Motor Vehicle,-84.40445,33.753887
Theft From Motor Vehicle,-84.40444955,33.75388715
Murder & Nonnegligent Manslaughter,-84.476692,33.753895
Theft From Motor Vehicle,-84.372657,33.753899
Theft From Motor Vehicle,-84.373852,33.753901
All Other Larceny,-84.389295,33.753902
Theft From Building,-84.389295,33.753902
All Other Larceny,-84.389295,33.753902
Theft From Motor Vehicle,-84.373909,33.753902
Theft From Motor Vehicle,-84.373909,33.753902
Theft From Motor Vehicle,-84.37398,33.753902
Drug/Narcotic Violations,-84.374245,33.753911
Theft From Motor Vehicle,-84.373908,33.753912
Theft From Motor Vehicle,-84.37632661,33.75391276
Destruction/Damage/Vandalism of Property,-84.37632661,33.75391276
Motor Vehicle Theft,-84.406546,33.753916
Theft From Motor Vehicle,-84.406546,33.753916
Credit Card/Automated Teller Machine Fraud,-84.390829,33.753919
All Other Larceny,-84.390829,33.753919
Shoplifting,-84.497361,33.753922
All Other Larceny,-84.497361,33.753922
All Other Larceny,-84.497361,33.753922
Robbery,-84.497361,33.753922
Drug/Narcotic Violations,-84.497361,33.753922
All Other Larceny,-84.497361,33.753922
Shoplifting,-84.497361,33.753922
Shoplifting,-84.497361,33.753922
Motor Vehicle Theft,-84.317748,33.753931
Simple Assault,-84.399031,33.753931
Motor Vehicle Theft,-84.416631,33.753936
Destruction/Damage/Vandalism of Property,-84.370997,33.753937
Theft From Motor Vehicle,-84.370997,33.753937
All Other Larceny,-84.45194,33.753944
Shoplifting,-84.49748,33.753945
Shoplifting,-84.49748,33.753945
Simple Assault,-84.49748,33.753945
Drug/Narcotic Violations,-84.47612,33.753948
Shoplifting,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Robbery,-84.47612,33.753948
Aggravated Assault,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Simple Assault,-84.47612,33.753948
Destruction/Damage/Vandalism of Property,-84.47612,33.753948
Aggravated Assault,-84.47612,33.753948
Robbery,-84.47612,33.753948
Shoplifting,-84.47612,33.753948
Destruction/Damage/Vandalism of Property,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Drug/Narcotic Violations,-84.47612,33.753948
Destruction/Damage/Vandalism of Property,-84.37566,33.75395
Drug/Narcotic Violations,-84.3751952,33.75395149
Theft From Motor Vehicle,-84.417022,33.753953
Burglary/Breaking & Entering,-84.416249,33.753955
All Other Larceny,-84.416249,33.753955
Destruction/Damage/Vandalism of Property,-84.343131,33.753961
False Pretenses/Swindle/Confidence Game,-84.37108,33.753965
Destruction/Damage/Vandalism of Property,-84.457517,33.753967
Simple Assault,-84.476108,33.753975
Motor Vehicle Theft,-84.476108,33.753975
Weapon Law Violations,-84.476108,33.753975
Drug/Narcotic Violations,-84.476108,33.753975
Aggravated Assault,-84.476108,33.753975
Destruction/Damage/Vandalism of Property,-84.381962,33.753984
Aggravated Assault,-84.375419,33.753985
Simple Assault,-84.375419,33.753985
Theft of Motor Vehicle Parts or Accessories,-84.375419,33.753985
Theft From Motor Vehicle,-84.389857,33.753985
Simple Assault,-84.375419,33.753985
Weapon Law Violations,-84.389857,33.753985
Simple Assault,-84.481378,33.753993
Destruction/Damage/Vandalism of Property,-84.362518,33.753993
Aggravated Assault,-84.42408021,33.75399487
Drug/Narcotic Violations,-84.481381,33.753997
Drug/Narcotic Violations,-84.481381,33.753997
Weapon Law Violations,-84.481381,33.753997
Weapon Law Violations,-84.481381,33.753997
Simple Assault,-84.481381,33.753997
Motor Vehicle Theft,-84.459086,33.754
Aggravated Assault,-84.459086,33.754
Simple Assault,-84.459086,33.754
Aggravated Assault,-84.459086,33.754
Aggravated Assault,-84.459086,33.754
Destruction/Damage/Vandalism of Property,-84.459086,33.754
Intimidation,-84.459086,33.754
Aggravated Assault,-84.4591,33.754005
Theft From Motor Vehicle,-84.370312,33.754006
Drug Equipment Violations,-84.476697,33.75401
False Pretenses/Swindle/Confidence Game,-84.476697,33.75401
Drug/Narcotic Violations,-84.476697,33.75401
Burglary/Breaking & Entering,-84.515105,33.754011
Aggravated Assault,-84.374229,33.754012
Theft From Motor Vehicle,-84.374226,33.754012
Simple Assault,-84.476753,33.754016
Simple Assault,-84.425158,33.754018
Destruction/Damage/Vandalism of Property,-84.417847,33.75402
Drug/Narcotic Violations,-84.372927,33.75402
All Other Larceny,-84.417847,33.75402
Simple Assault,-84.417847,33.75402
Embezzlement,-84.417847,33.75402
Motor Vehicle Theft,-84.417847,33.75402
Drug/Narcotic Violations,-84.417847,33.75402
Impersonation,-84.362148,33.75402
Theft From Motor Vehicle,-84.417847,33.75402
Motor Vehicle Theft,-84.405702,33.754025
Destruction/Damage/Vandalism of Property,-84.405702,33.754025
Aggravated Assault,-84.502251,33.754026
Theft From Building,-84.417851,33.754026
Robbery,-84.417851,33.754026
Simple Assault,-84.417851,33.754026
Drug/Narcotic Violations,-84.426481,33.754027
Theft From Motor Vehicle,-84.387789,33.754033
Destruction/Damage/Vandalism of Property,-84.387789,33.754033
Simple Assault,-84.450367,33.754037
Destruction/Damage/Vandalism of Property,-84.450367,33.754037
Simple Assault,-84.446368,33.754038
Destruction/Damage/Vandalism of Property,-84.468757,33.754039
All Other Larceny,-84.468757,33.754039
Drug/Narcotic Violations,-84.389904,33.754041
Theft From Motor Vehicle,-84.37031,33.754042
Robbery,-84.37031,33.754042
Simple Assault,-84.44638,33.754043
Simple Assault,-84.389022,33.754045
Simple Assault,-84.364285,33.754049
Impersonation,-84.379873,33.754053
Simple Assault,-84.389795,33.754055
False Pretenses/Swindle/Confidence Game,-84.473376,33.754055
Destruction/Damage/Vandalism of Property,-84.389434,33.754057
Destruction/Damage/Vandalism of Property,-84.369516,33.754062
Destruction/Damage/Vandalism of Property,-84.476698,33.754064
Destruction/Damage/Vandalism of Property,-84.433163,33.754066
Simple Assault,-84.462913,33.754067
All Other Larceny,-84.477159,33.754072
Theft From Motor Vehicle,-84.369019,33.754075
Destruction/Damage/Vandalism of Property,-84.448131,33.754085
Simple Assault,-84.390538,33.754089
All Other Larceny,-84.390538,33.754089
Destruction/Damage/Vandalism of Property,-84.412996,33.75409
Destruction/Damage/Vandalism of Property,-84.497705,33.754092
Credit Card/Automated Teller Machine Fraud,-84.496411,33.754092
Credit Card/Automated Teller Machine Fraud,-84.496411,33.754092
Robbery,-84.496411,33.754092
Aggravated Assault,-84.49641,33.754092
All Other Larceny,-84.496413,33.754093
Aggravated Assault,-84.37990499,33.754093
Theft From Motor Vehicle,-84.368625,33.754093
Destruction/Damage/Vandalism of Property,-84.368625,33.754093
Aggravated Assault,-84.448955,33.754098
All Other Larceny,-84.371934,33.7541
Aggravated Assault,-84.455776,33.754105
Drug/Narcotic Violations,-84.41756,33.754105
Identity Theft,-84.455776,33.754105
Theft From Motor Vehicle,-84.371794,33.754111
Motor Vehicle Theft,-84.371794,33.754111
Burglary/Breaking & Entering,-84.371794,33.754111
Burglary/Breaking & Entering,-84.343662,33.754114
Theft From Motor Vehicle,-84.367166,33.754122
All Other Larceny,-84.367166,33.754122
Simple Assault,-84.519611,33.754122
All Other Larceny,-84.367166,33.754122
Destruction/Damage/Vandalism of Property,-84.324529,33.754125
All Other Larceny,-84.388524,33.754128
Drug/Narcotic Violations,-84.373615,33.754131
Drug/Narcotic Violations,-84.373615,33.754131
Destruction/Damage/Vandalism of Property,-84.373615,33.754131
Weapon Law Violations,-84.373615,33.754131
All Other Larceny,-84.374765,33.754132
Motor Vehicle Theft,-84.36843,33.754132
All Other Larceny,-84.322005,33.754136
Burglary/Breaking & Entering,-84.519367,33.754138
Drug/Narcotic Violations,-84.424441,33.754139
Drug/Narcotic Violations,-84.386202,33.75414
Destruction/Damage/Vandalism of Property,-84.362899,33.754141
Drug/Narcotic Violations,-84.481692,33.754146
Drug/Narcotic Violations,-84.373127,33.754147
Weapon Law Violations,-84.373127,33.754147
Drug/Narcotic Violations,-84.373127,33.754147
Drug/Narcotic Violations,-84.37529,33.754147
Drug/Narcotic Violations,-84.373127,33.754147
Simple Assault,-84.375955,33.754154
Drug/Narcotic Violations,-84.375955,33.754154
Impersonation,-84.375955,33.754154
Drug/Narcotic Violations,-84.375955,33.754154
Drug/Narcotic Violations,-84.375955,33.754154
Embezzlement,-84.376904,33.754157
Destruction/Damage/Vandalism of Property,-84.372806,33.754161
Drug/Narcotic Violations,-84.375854,33.754165
Drug/Narcotic Violations,-84.375854,33.754165
Drug/Narcotic Violations,-84.375854,33.754165
Drug/Narcotic Violations,-84.375949,33.754165
Drug/Narcotic Violations,-84.375854,33.754165
Drug Equipment Violations,-84.375854,33.754165
Drug/Narcotic Violations,-84.375949,33.754165
Drug/Narcotic Violations,-84.375949,33.754165
Drug/Narcotic Violations,-84.375949,33.754165
Drug/Narcotic Violations,-84.375854,33.754165
Drug/Narcotic Violations,-84.375949,33.754165
Drug/Narcotic Violations,-84.375854,33.754165
Intimidation,-84.478745,33.754168
Burglary/Breaking & Entering,-84.478745,33.754168
Destruction/Damage/Vandalism of Property,-84.387763,33.754177
Drug/Narcotic Violations,-84.377331,33.754178
Drug/Narcotic Violations,-84.377331,33.754178
Drug/Narcotic Violations,-84.377331,33.754178
Drug/Narcotic Violations,-84.377331,33.754178
Aggravated Assault,-84.377331,33.754178
Theft From Motor Vehicle,-84.454737,33.754181
Simple Assault,-84.376155,33.75419
Drug/Narcotic Violations,-84.37501,33.75419
Drug/Narcotic Violations,-84.376155,33.75419
False Pretenses/Swindle/Confidence Game,-84.376155,33.75419
Destruction/Damage/Vandalism of Property,-84.376155,33.75419
Drug/Narcotic Violations,-84.376155,33.75419
Drug/Narcotic Violations,-84.376155,33.75419
Drug/Narcotic Violations,-84.376155,33.75419
Drug/Narcotic Violations,-84.376155,33.75419
Simple Assault,-84.376155,33.75419
Credit Card/Automated Teller Machine Fraud,-84.376155,33.75419
Drug/Narcotic Violations,-84.376155,33.75419
All Other Larceny,-84.376155,33.75419
Burglary/Breaking & Entering,-84.373894,33.754191
Drug/Narcotic Violations,-84.375086,33.754192
Drug/Narcotic Violations,-84.375086,33.754192
Drug/Narcotic Violations,-84.374036,33.754193
Drug/Narcotic Violations,-84.375091,33.754195
Drug/Narcotic Violations,-84.375091,33.754195
Drug/Narcotic Violations,-84.375091,33.754195
All Other Larceny,-84.376158,33.754197
Theft From Motor Vehicle,-84.497286,33.754199
Aggravated Assault,-84.376388,33.754205
Drug/Narcotic Violations,-84.376388,33.754205
All Other Larceny,-84.382939,33.754207
Theft From Motor Vehicle,-84.453794,33.75421
All Other Larceny,-84.490298,33.754219
False Pretenses/Swindle/Confidence Game,-84.36494,33.754226
Aggravated Assault,-84.490329,33.754226
Motor Vehicle Theft,-84.365114,33.754229
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Motor Vehicle Theft,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
All Other Larceny,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Destruction/Damage/Vandalism of Property,-84.375714,33.75423
Simple Assault,-84.375714,33.75423
Simple Assault,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375714,33.75423
Drug/Narcotic Violations,-84.375765,33.754231
Drug/Narcotic Violations,-84.389747,33.754232
Drug/Narcotic Violations,-84.376021,33.754235
Shoplifting,-84.497216,33.754235
Shoplifting,-84.497216,33.754235
Aggravated Assault,-84.497216,33.754235
Drug/Narcotic Violations,-84.376072,33.754236
Drug/Narcotic Violations,-84.376123,33.754236
Stolen Property Offenses,-84.377616,33.754237
Drug/Narcotic Violations,-84.377616,33.754237
Drug/Narcotic Violations,-84.377616,33.754237
Weapon Law Violations,-84.377616,33.754237
Drug/Narcotic Violations,-84.377616,33.754237
Drug/Narcotic Violations,-84.377616,33.754237
Stolen Property Offenses,-84.377616,33.754237
Drug/Narcotic Violations,-84.377616,33.754237
Drug/Narcotic Violations,-84.377616,33.754237
Drug/Narcotic Violations,-84.376276,33.754239
Destruction/Damage/Vandalism of Property,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
False Pretenses/Swindle/Confidence Game,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
Simple Assault,-84.376276,33.754239
All Other Larceny,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
All Other Larceny,-84.376276,33.754239
Simple Assault,-84.376276,33.754239
Drug/Narcotic Violations,-84.376276,33.754239
Motor Vehicle Theft,-84.489313,33.75424
